itemid,shopid,name,stock,sold,liked,price,rating_star,total_rating,rating_1,rating_2,rating_3,rating_4,rating_5,shop_location,shop
9870180407,466099884,effort.ID | New T-Shirt KUCING HOODIE | Baju Kaos Pria Distro Terbaru 2022 Keren Atasan Cowok Kekinian Bahan Tebal Pakaian Laki Laki Dewasa,4797,106,338,37400.0,4.5484764542936285,722,13,14,51,130,514,KOTA JAKARTA BARAT,shopee
17887877974,283756641,KAOS MATERNAL DISASTER STICKOZ WARNA HITAM,403,50,157,54000.0,4.515789473684211,190,3,2,17,40,128,KOTA SURAKARTA (SOLO),shopee
5300122181,155500864,Kaos murah distro kaos cowok ukuran jumbo gambar vespa black bodies keren t-shirt kaos pria lengan pendek warna,19865,70,26,50000.0,4.355555555555555,45,3,0,3,11,28,KOTA JAKARTA BARAT,shopee
20890162067,606224650,Kaos Atasan Wanita Lengan Panjang Bordiran,5311,877,433,32900.0,4.574059247397918,1249,15,18,74,270,872,KOTA JAKARTA BARAT,shopee
19890576425,272881077,COD - Setelan Kaos Dan Boxer Motif Terlaris Motif Distro termurah Bahan Combat 24s Adem,217724,24,33,48999.0,4.243243243243243,74,3,4,6,20,41,KAB. PEKALONGAN,shopee
21257258980,61066882,baju pria lengan panjang kanji/ baju simpel/ model kekinian,16844,383,674,43000.0,4.344262295081967,1586,59,55,138,363,971,KOTA JAKARTA BARAT,shopee
16294737247,349972912,Atasan Wanita Turleneck Lengan Pendek Kerah Tinggi Korean Style Terbaru Kekinian Viral,1049,618,2072,32400.0,4.7226277372262775,411,3,3,17,59,329,KOTA JAKARTA BARAT,shopee
20472315396,704221384,Baju Kaos Korea Wanita Dewasa Yukensi/Lekbong Bahan Cotton Combad 24 s COD,960,96,48,36000.0,4.764705882352941,34,0,0,2,4,28,KAB. BANDUNG,shopee
19290617211,56968536,KAOS VIRAL KADANG TOBAT KADANG SESAT TENGKORAK/KAOS COD UNISEX,22547,123,53,35000.0,4.669354838709677,124,1,1,7,20,95,KOTA JAKARTA BARAT,shopee
14122445848,128453956,Kaos Panjang Sniper Topi / Baju Pria Tangan Panjang / Kaos Distro Pria / T-Shirt Pria Kasual,3802,170,451,38000.0,4.438616071428571,896,26,21,79,178,592,KOTA JAKARTA BARAT,shopee
22646774926,223837197,BONUS TOPI Terbaru ! HarapanStore Jaya Kaos Distro Lengan panjang Pria Wanita Terbaru Kaos Distro Pria Free Topi Cardinal Formal Tegak Kirka Terbaru Print Black 100% Catoon Combed 24s - Premium Quality,1494584,1047,570,60384.0,4.529656607700312,1923,43,29,125,395,1331,KOTA JAKARTA BARAT,shopee
15596375076,706239738,[ FREE CUSTOM ] 3 / Kaos 'I love my boyfriend / Girlfriend' Series - Custom kaos foto pacar/idol/actor/sahabat/kpop/kdrama/keluarga - kado valentine day,18076,242,5641,45000.0,4.8060413354531,629,6,3,12,65,543,KOTA JAKARTA BARAT,shopee
23712437821,919113949,Baju pria atasan casual lengan pendek SPIRIT,5863,69,83,43500.0,4.827160493827161,162,0,0,0,28,134,KOTA JAKARTA BARAT,shopee
22576785628,285872292,"Baju oversize M/L,XL,XXL,3XL baju cowok baju distro baju anime-hodi.id",53281,22,9,38180.0,4.833333333333333,12,0,0,1,0,11,KOTA JAKARTA BARAT,shopee
23046767348,226986663,PAKET 3 KAOS 3 CELANA 100RIBU,400,9,8,95000.0,4.037037037037037,27,2,0,5,8,12,KAB. KUDUS,shopee
17785747322,300032762,Kaos Distro Pria Lengan Panjang Volcom Text Circel Grey Premium Terbaru,55273,47,13,40850.0,4.5,52,0,1,7,9,35,KOTA SURABAYA,shopee
7659178824,300797468,BAJU WANITA TRENDY ZLQ FORGET TERBARU-KAOS DISTRO CEWEK KEREN KEKINIAN-BAJU WANITA TERLARIS,62913,86,329,51500.0,4.33955223880597,536,18,20,58,106,334,KOTA JAKARTA BARAT,shopee
