itemid,shopid,name,stock,sold,liked,price,rating_star,total_rating,rating_1,rating_2,rating_3,rating_4,rating_5,shop_location,shop
23873038055,1028534632,Selimut Dewasa Kualitas Terbaik Murah 200*230cm,406,177,569,99000.0,4.9144385026737964,187,0,1,1,11,174,KOTA TANGERANG SELATAN,shopee
20690809907,994697483,selimut bedong bayi praktis,20663,174,155,50000.0,4.543689320388349,206,4,5,15,33,149,KAB. BANDUNG,shopee
18285373246,170503129,Selimut Bulu Motif Karakter 190x140cm/ Selimut Bulu Motif Dewasa/ Selimut Bulu Halus Tebal 190x140cm - MT-1A - Butik Handuk,7663,174,34,29664.0,4.822222222222222,45,0,1,0,5,39,KOTA SEMARANG,shopee
9002743843,11065616,Selimut Bulu Halus Salur Dewasa Motif Polos Aesthetic Murah Terlaris Elegant 180x200/200x230 New Arrival,31777,173,5226,69900.0,4.8166160081053695,1978,4,8,45,233,1688,KOTA TANGERANG,shopee
19281145716,474024333,(COD) SALE Hampers Selimut Bulu Dewasa Halus Polos Aesthetic/ Hampers Kado Ulang Tahun Birthday / Kado Pernikahan Wedding / Gift Box Set Souvenir / Kado Anniversary / Kado Teman / Kado Hampers Selimut Premium / Kado Graduation,5443,172,383,69000.0,4.700729927007299,137,1,0,5,27,104,KOTA TANGERANG,shopee
12005685036,235831406,the_great88 Selimut Bulu Motif Selimut Karakter Selimut Bulu Anak Lembut Tebal ukuran 140 x 190 cm SELIMUT DORAEMON - HK COD,341,185,79,18000.0,4.608433734939759,171,3,2,9,29,128,KOTA JAKARTA BARAT,shopee
12462218891,72235552,QUILT COVER HOTEL ONLY |  DUVET COVER | SARUNG BEDCOVER HOTEL| GARIS SALUR PUTIH | BAHAN KATUN PREMIUM ASLI | FREE CUSTOME SIZE,4984,169,667,127400.0,4.842809364548495,300,0,1,4,36,259,KOTA TANGERANG,shopee
7144161371,169136515,Selimut topi 3d import (1),420,172,849,30500.0,4.822750114207401,4382,10,11,98,507,3756,KAB. SIDOARJO,shopee
6944200021,121273132,Selimut bulu karakter anak murah best quality,3232,167,673,18950.0,4.5859632595383895,2205,47,32,125,351,1650,KAB. BOJONEGORO,shopee
19294795504,252235503,SELIMUT BULU DEWASA NEW SERIES 150*200+BOX,1331,164,29,82999.0,4.866666666666666,45,0,0,1,4,40,KOTA TANJUNG PINANG,shopee
7835225909,4660799,SELIMUT BULU HALUS DEWASA KARAKTER / SELIMUT ANAK KARAKTER,1123,169,415,19500.0,4.401626016260162,1266,45,32,104,254,831,KAB. BOJONEGORO,shopee
4917846779,67608535,BEDCOVER LADY ROSE 180x200 ILLUSION / BEDCOVER LADY ROSE KING ILLUSION /  BEDCOVER ILLUSION 180x200,201,164,645,199680.0,4.835073068893529,479,0,2,11,51,415,KOTA SEMARANG,shopee
2847119911,114531640,Quilt / Duvet Cover by ROMANTIC standard HOTEL OYO,22896,164,650,175000.0,4.860927152317881,303,1,2,4,28,268,KOTA BANDUNG,shopee
742609721,41605117,Termurah Kain Tenun Jepara Blanket Plus Ikat Kepala dan Gelang Toraja Handmade Kain Tenun Etnik,7440,161,3158,64000.0,4.795673076923077,2080,14,6,47,257,1756,KAB. JEPARA,shopee
18684591597,879758032,Selimut Bulu Halus Polos Tebal Dewasa Pria Wanita Anak Ukuran 120x170cm Bahan Fleece Lembut Premium Terbaru Perlengkapan Rumah Tangga Kamar Tidur Import - HK310  Furniland88,9882,161,7,12000.0,4.8,5,0,0,0,1,4,KAB. SIDOARJO,shopee
